handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,225.0,true,,,InStock,,,,,Envelope liner - Solid color,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,325.0,true,,,InStock,,,,,Invitation,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,150.0,true,,,InStock,,,,,Envelope liner - Solid color,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,70.0,true,,,InStock,,,,,Return address,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,780.0,true,,,InStock,,,,,Invitation,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,300.0,true,,,InStock,,,,,Envelope liner - Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,225.0,true,,,InStock,,,,,Reception card,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,160.0,true,,,InStock,,,,,Envelope liner - Digital,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,140.0,true,,,InStock,,,,,Return address,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,360.0,true,,,InStock,,,,,Envelope liner - Digital,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Return address,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,280.0,true,,,InStock,,,,,Reply set,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,90.0,true,,,InStock,,,,,Return address,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,237.5,true,,,InStock,,,,,Envelope liner - Solid color,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,660.0,true,,,InStock,,,,,Invitation,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,100.0,true,,,InStock,,,,,Envelope liner - Solid color,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,162.5,true,,,InStock,,,,,Envelope liner - Solid color,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,130.0,true,,,InStock,,,,,Return address,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,140.0,true,,,InStock,,,,,Envelope liner - Digital,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,357.5,true,,,InStock,,,,,Reply set,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,450.0,true,,,InStock,,,,,Reception card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,270.0,true,,,InStock,,,,,Reception card,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,1080.0,true,,,InStock,,,,,Invitation,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,455.0,true,,,InStock,,,,,Invitation,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,380.0,true,,,InStock,,,,,Envelope liner - Digital,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,220.0,true,,,InStock,,,,,Envelope liner - Digital,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,487.5,true,,,InStock,,,,,Reply set,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,337.5,true,,,InStock,,,,,Reception card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99ce8dbf-7603-b239-4ffa-5082f3a7491c,Variant,,,,,,,,360.0,true,,,InStock,,,,,Reception card,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Product,Melanie,"<p><em>Designed by Kramer Drive.</em></p><p>Three layer invitation with printed Navy Watercolor top layer, Watermelon Matte middle layer and Brushed Metal Gold bottom layer.</p><p>Foil printing requires one time metal die fee and must be added to cart.&nbsp;Foil printing available in gold, and silver, with matching Brushed Metal bottom layer.</p><p>Envelope liner shown is Watermelon Matte. Design can be printed digitally as liner.</p><p>Enclosure cards are printed with Faux Gold Foil to match the invitation.</p><p>Request change of font or ink color in Special instructions.</p>",506c6a_915720c7858a4d8580265e0180aa4b50~mv2.jpg;506c6a_94fe1f822aa24d83a56751c20e7f6fd1~mv2.jpg;506c6a_762b7cdf7f56442581835aef0c06f261~mv2.jpg;506c6a_3abad5e4aca24150acafd9eee72eb719~mv2.jpg,Mitzvah,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;Foil print;Return address;Envelope liner - Solid color;Envelope liner - Digital;Reception card;Reply set,Quantity,DROP_DOWN,50;60;70;80;90;100;110;120;130;140;150;160;170;180;190;200,,,,,,,,,,,,,,,,,,,,,,,,,Your wording,500,true,Special instructions,500,false,Kramer Drive
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,100.0,true,,,InStock,,,,,Envelope liner - Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,150.0,true,,,InStock,,,,,Reception card,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,240.0,true,,,InStock,,,,,Envelope liner - Digital,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,315.0,true,,,InStock,,,,,Reply set,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,212.5,true,,,InStock,,,,,Envelope liner - Solid color,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,340.0,true,,,InStock,,,,,Envelope liner - Digital,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,125.0,true,,,InStock,,,,,Envelope liner - Solid color,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,455.0,true,,,InStock,,,,,Reply set,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,180.0,true,,,InStock,,,,,Envelope liner - Digital,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,175.0,true,,,InStock,,,,,Reply set,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,382.5,true,,,InStock,,,,,Reception card,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,75.0,true,,,InStock,,,,,Envelope liner - Solid color,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,585.0,true,,,InStock,,,,,Reply set,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1662.5,true,,,InStock,,,,,Invitation,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,552.5,true,,,InStock,,,,,Reply set,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,210.0,true,,,InStock,,,,,Reply set,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,400.0,true,,,InStock,,,,,Envelope liner - Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1050.0,true,,,InStock,,,,,Invitation,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,100.0,true,,,InStock,,,,,Return address,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,247.5,true,,,InStock,,,,,Reception card,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,250.0,true,,,InStock,,,,,Envelope liner - Solid color,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,315.0,true,,,InStock,,,,,Reception card,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,62.5,true,,,InStock,,,,,Envelope liner - Solid color,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,112.5,true,,,InStock,,,,,Envelope liner - Solid color,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,740.0,true,,,InStock,,,,,Invitation,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,175.0,true,,,InStock,,,,,Envelope liner - Solid color,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,120.0,true,,,InStock,,,,,Envelope liner - Digital,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,260.0,true,,,InStock,,,,,Envelope liner - Digital,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,125.0,true,,,InStock,,,,,Reception card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,175.0,true,,,InStock,,,,,Reception card,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,292.5,true,,,InStock,,,,,Reception card,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Envelope liner - Solid color,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Envelope liner - Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,245.0,true,,,InStock,,,,,Reply set,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,325.0,true,,,InStock,,,,,Reply set,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,405.0,true,,,InStock,,,,,Reception card,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,320.0,true,,,InStock,,,,,Envelope liner - Digital,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1312.5,true,,,InStock,,,,,Invitation,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,110.0,true,,,InStock,,,,,Return address,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,170.0,true,,,InStock,,,,,Return address,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1400.0,true,,,InStock,,,,,Invitation,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,832.5,true,,,InStock,,,,,Invitation,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,137.5,true,,,InStock,,,,,Envelope liner - Solid color,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,50.0,true,,,InStock,,,,,Return address,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,422.5,true,,,InStock,,,,,Reply set,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,225.0,true,,,InStock,,,,,Reception card,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,650.0,true,,,InStock,,,,,Reply set,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,60.0,true,,,InStock,,,,,Return address,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1750.0,true,,,InStock,,,,,Invitation,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1225.0,true,,,InStock,,,,,Invitation,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,427.5,true,,,InStock,,,,,Reception card,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,187.5,true,,,InStock,,,,,Envelope liner - Solid color,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,190.0,true,,,InStock,,,,,Return address,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,555.0,true,,,InStock,,,,,Invitation,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,390.0,true,,,InStock,,,,,Reply set,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,80.0,true,,,InStock,,,,,Return address,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,150.0,true,,,InStock,,,,,Return address,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,520.0,true,,,InStock,,,,,Reply set,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,280.0,true,,,InStock,,,,,Envelope liner - Digital,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Reception card,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,120.0,true,,,InStock,,,,,Return address,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,180.0,true,,,InStock,,,,,Return address,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,87.5,true,,,InStock,,,,,Envelope liner - Solid color,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,617.5,true,,,InStock,,,,,Reply set,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,875.0,true,,,InStock,,,,,Invitation,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,160.0,true,,,InStock,,,,,Return address,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1487.5,true,,,InStock,,,,,Invitation,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,225.0,true,,,InStock,,,,,Envelope liner - Solid color,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,462.5,true,,,InStock,,,,,Invitation,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,150.0,true,,,InStock,,,,,Envelope liner - Solid color,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,70.0,true,,,InStock,,,,,Return address,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,1137.5,true,,,InStock,,,,,Invitation,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,300.0,true,,,InStock,,,,,Envelope liner - Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,225.0,true,,,InStock,,,,,Reception card,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Foil print,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,160.0,true,,,InStock,,,,,Envelope liner - Digital,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,140.0,true,,,InStock,,,,,Return address,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,360.0,true,,,InStock,,,,,Envelope liner - Digital,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,200.0,true,,,InStock,,,,,Return address,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,280.0,true,,,InStock,,,,,Reply set,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4298d076-3cb3-5d4a-80f5-4c9d2326eb1c,Variant,,,,,,,,90.0,true,,,InStock,,,,,Return address,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
